diseaseName,country,state,lga,year,epiWeek,suspectedCases,confirmedCases,deaths,rainfall,temperature,humidity
CSM,Nigeria,Lagos,Lagos LGA1,2025,16,319,25,13,15.0,31.5,81.2
Yellow Fever,Nigeria,Kaduna,Kaduna LGA2,2025,16,40,0,0,155.7,26.0,21.5
Yellow Fever,Nigeria,Kano,Kano LGA1,2025,16,40,0,0,7.2,29.4,77.4
Yellow Fever,Nigeria,Lagos,Lagos LGA1,2025,16,40,0,0,6.4,26.7,54.5
Cholera,Nigeria,Lagos,Lagos LGA1,2025,16,52,0,2,201.0,30.0,76.0
Cholera,Nigeria,Oyo,Oyo LGA2,2025,16,52,0,2,215.8,27.1,81.6
Cholera,Nigeria,Ogun,Ogun LGA1,2025,16,52,0,2,227.0,30.4,80.2
Measles,Nigeria,Kano,Kano LGA1,2025,16,213,33,0,76.0,37.1,30.7
Measles,Nigeria,Lagos,Lagos LGA2,2025,16,213,33,0,120.8,36.4,73.6
Measles,Nigeria,Rivers,Rivers LGA1,2025,16,213,33,0,135.4,36.0,71.1
Mpox,Nigeria,Enugu,Enugu LGA1,2025,16,24,2,0,86.1,30.4,82.7
Mpox,Nigeria,Ogun,Ogun LGA2,2025,16,24,2,0,49.1,35.3,25.2
Mpox,Nigeria,Lagos,Lagos LGA2,2025,16,24,2,0,119.2,30.8,81.4
AFP,Nigeria,Kaduna,Kaduna LGA2,2025,16,111,0,0,165.3,32.5,66.6
AFP,Nigeria,FCT,FCT LGA1,2025,16,111,0,0,178.1,33.2,20.4
AFP,Nigeria,Lagos,Lagos LGA2,2025,16,111,0,0,174.3,25.5,29.8
COVID-19,Nigeria,Ogun,Ogun LGA2,2025,16,97,0,0,37.2,27.5,82.1
COVID-19,Nigeria,Ogun,Ogun LGA2,2025,16,97,0,0,147.0,35.0,70.1
COVID-19,Nigeria,Kaduna,Kaduna LGA1,2025,16,97,0,0,163.7,28.5,83.6
Diphtheria,Nigeria,Kano,Kano LGA1,2025,16,49,41,6,109.0,33.8,76.5
Diphtheria,Nigeria,Enugu,Enugu LGA2,2025,16,49,41,6,26.0,37.6,87.0
Diphtheria,Nigeria,Rivers,Rivers LGA2,2025,16,49,41,6,59.6,27.4,80.0
Lassa Fever,Nigeria,Lagos,Lagos LGA1,2025,17,160,11,3,84.0,37.2,27.7
Lassa Fever,Nigeria,Rivers,Rivers LGA1,2025,17,160,11,3,169.2,36.3,68.5
Lassa Fever,Nigeria,Rivers,Rivers LGA1,2025,17,160,11,3,138.8,33.9,82.7
CSM,Nigeria,FCT,FCT LGA2,2025,17,178,30,4,152.9,28.2,88.4
CSM,Nigeria,Lagos,Lagos LGA1,2025,17,178,30,4,148.3,28.6,83.2
CSM,Nigeria,Enugu,Enugu LGA2,2025,17,178,30,4,65.5,34.0,52.3
Yellow Fever,Nigeria,Kaduna,Kaduna LGA1,2025,17,26,0,0,153.9,35.2,89.0
Yellow Fever,Nigeria,Ogun,Ogun LGA2,2025,17,26,0,0,18.3,30.3,73.4
Yellow Fever,Nigeria,Rivers,Rivers LGA1,2025,17,26,0,0,58.6,25.6,61.5
Cholera,Nigeria,Enugu,Enugu LGA1,2025,17,31,1,1,237.0,29.8,89.3
Cholera,Nigeria,Oyo,Oyo LGA1,2025,17,31,1,1,190.4,28.7,94.7
Cholera,Nigeria,Enugu,Enugu LGA1,2025,17,31,1,1,172.9,27.7,77.1
Measles,Nigeria,Kano,Kano LGA2,2025,17,189,36,0,7.9,37.7,25.6
Measles,Nigeria,FCT,FCT LGA2,2025,17,189,36,0,43.0,34.6,37.2
Measles,Nigeria,Enugu,Enugu LGA2,2025,17,189,36,0,179.3,31.5,83.4
Mpox,Nigeria,Oyo,Oyo LGA2,2025,17,47,6,0,146.3,27.1,89.5
Mpox,Nigeria,Enugu,Enugu LGA1,2025,17,47,6,0,75.9,34.6,38.6
Mpox,Nigeria,Enugu,Enugu LGA1,2025,17,47,6,0,90.7,31.7,82.2
AFP,Nigeria,Lagos,Lagos LGA1,2025,17,159,0,0,155.2,33.5,20.5
AFP,Nigeria,FCT,FCT LGA1,2025,17,159,0,0,105.6,27.2,74.7
AFP,Nigeria,Enugu,Enugu LGA1,2025,17,159,0,0,138.9,33.5,83.3
COVID-19,Nigeria,Kano,Kano LGA2,2025,17,95,0,0,5.7,37.2,67.1
COVID-19,Nigeria,Lagos,Lagos LGA1,2025,17,95,0,0,10.8,30.2,24.9
COVID-19,Nigeria,Rivers,Rivers LGA1,2025,17,95,0,0,66.5,37.2,61.4
Diphtheria,Nigeria,FCT,FCT LGA1,2025,17,45,33,3,161.3,34.6,27.0
Diphtheria,Nigeria,FCT,FCT LGA2,2025,17,45,33,3,29.4,26.6,68.8
Diphtheria,Nigeria,Ogun,Ogun LGA1,2025,17,45,33,3,53.2,31.2,36.5
Lassa Fever,Nigeria,Ogun,Ogun LGA2,2025,18,209,10,3,41.7,27.3,89.1
Lassa Fever,Nigeria,FCT,FCT LGA1,2025,18,209,10,3,45.4,31.0,59.4
Lassa Fever,Nigeria,Rivers,Rivers LGA2,2025,18,209,10,3,172.7,28.8,77.1
CSM,Nigeria,Lagos,Lagos LGA1,2025,18,183,13,3,17.3,35.6,40.8
CSM,Nigeria,Kano,Kano LGA1,2025,18,183,13,3,141.7,36.0,47.2
CSM,Nigeria,Rivers,Rivers LGA1,2025,18,183,13,3,76.6,36.7,22.6
Yellow Fever,Nigeria,Lagos,Lagos LGA1,2025,18,26,0,0,70.4,29.1,22.9
Yellow Fever,Nigeria,Lagos,Lagos LGA2,2025,18,26,0,0,121.9,33.8,31.1
Yellow Fever,Nigeria,Rivers,Rivers LGA2,2025,18,26,0,0,44.7,25.8,59.2
Cholera,Nigeria,Kaduna,Kaduna LGA2,2025,18,35,2,1,121.6,30.4,88.4
Cholera,Nigeria,Oyo,Oyo LGA1,2025,18,35,2,1,182.6,27.7,84.0
Cholera,Nigeria,Ogun,Ogun LGA1,2025,18,35,2,1,143.0,28.7,95.0
Measles,Nigeria,Lagos,Lagos LGA1,2025,18,168,21,0,59.3,24.0,36.3
Measles,Nigeria,FCT,FCT LGA2,2025,18,168,21,0,49.1,31.4,76.6
Measles,Nigeria,Kano,Kano LGA1,2025,18,168,21,0,12.5,25.6,53.7
Mpox,Nigeria,Ogun,Ogun LGA1,2025,18,9,2,0,77.8,33.1,34.6
Mpox,Nigeria,Kaduna,Kaduna LGA2,2025,18,9,2,0,111.3,34.2,85.7
Mpox,Nigeria,Kaduna,Kaduna LGA2,2025,18,9,2,0,158.3,24.8,33.0
AFP,Nigeria,Lagos,Lagos LGA2,2025,18,107,0,0,141.0,36.7,31.5
AFP,Nigeria,Oyo,Oyo LGA1,2025,18,107,0,0,9.8,35.1,86.3
AFP,Nigeria,Ogun,Ogun LGA1,2025,18,107,0,0,26.6,28.2,21.7
COVID-19,Nigeria,Rivers,Rivers LGA2,2025,18,103,2,0,119.1,29.1,76.4
COVID-19,Nigeria,FCT,FCT LGA2,2025,18,103,2,0,103.8,29.1,84.1
COVID-19,Nigeria,Rivers,Rivers LGA1,2025,18,103,2,0,21.2,31.9,58.9
Diphtheria,Nigeria,FCT,FCT LGA1,2025,18,67,58,2,138.0,26.8,67.4
Diphtheria,Nigeria,Rivers,Rivers LGA1,2025,18,67,58,2,135.8,34.7,37.2
Diphtheria,Nigeria,Rivers,Rivers LGA2,2025,18,67,58,2,151.7,33.3,24.2
Lassa Fever,Nigeria,Enugu,Enugu LGA1,2025,19,82,3,2,83.1,29.9,48.4
Lassa Fever,Nigeria,Kaduna,Kaduna LGA2,2025,19,82,3,2,127.9,38.0,27.2
Lassa Fever,Nigeria,Enugu,Enugu LGA1,2025,19,82,3,2,62.7,24.2,65.8
CSM,Nigeria,Oyo,Oyo LGA2,2025,19,141,10,1,99.1,32.7,86.3
CSM,Nigeria,Lagos,Lagos LGA2,2025,19,141,10,1,33.2,25.8,43.6
CSM,Nigeria,Oyo,Oyo LGA1,2025,19,141,10,1,65.0,32.0,60.3
Yellow Fever,Nigeria,Kaduna,Kaduna LGA2,2025,19,21,0,0,146.9,26.8,58.1
Yellow Fever,Nigeria,Ogun,Ogun LGA1,2025,19,21,0,0,175.1,35.8,52.5
Yellow Fever,Nigeria,Enugu,Enugu LGA1,2025,19,21,0,0,156.3,27.1,52.1
Cholera,Nigeria,Kano,Kano LGA2,2025,19,62,1,5,220.6,30.8,83.6
Cholera,Nigeria,Kaduna,Kaduna LGA2,2025,19,62,1,5,186.6,27.7,81.1
Cholera,Nigeria,Kaduna,Kaduna LGA1,2025,19,62,1,5,133.1,29.0,92.4
Measles,Nigeria,Enugu,Enugu LGA1,2025,19,181,27,0,14.3,27.5,85.4
Measles,Nigeria,Kano,Kano LGA1,2025,19,181,27,0,61.8,29.4,70.3
Measles,Nigeria,Oyo,Oyo LGA2,2025,19,181,27,0,120.3,37.9,83.7
Mpox,Nigeria,Ogun,Ogun LGA2,2025,19,16,3,0,79.8,29.2,72.6
Mpox,Nigeria,FCT,FCT LGA1,2025,19,16,3,0,71.9,26.7,62.9
Mpox,Nigeria,Lagos,Lagos LGA2,2025,19,16,3,0,160.0,35.0,28.4
AFP,Nigeria,Kano,Kano LGA1,2025,19,105,0,0,64.5,34.0,68.4
AFP,Nigeria,Enugu,Enugu LGA2,2025,19,105,0,0,69.5,29.9,40.1
AFP,Nigeria,Enugu,Enugu LGA1,2025,19,105,0,0,117.0,30.4,38.5
COVID-19,Nigeria,FCT,FCT LGA1,2025,19,43,0,0,50.6,24.6,23.9
COVID-19,Nigeria,Oyo,Oyo LGA1,2025,19,43,0,0,178.1,32.4,41.4
COVID-19,Nigeria,Enugu,Enugu LGA1,2025,19,43,0,0,139.1,34.3,39.0
Diphtheria,Nigeria,FCT,FCT LGA1,2025,19,50,41,1,89.3,26.3,81.8
Diphtheria,Nigeria,Lagos,Lagos LGA1,2025,19,50,41,1,155.6,37.0,89.4
Diphtheria,Nigeria,Rivers,Rivers LGA1,2025,19,50,41,1,169.7,36.5,62.6
Lassa Fever,Nigeria,Kaduna,Kaduna LGA2,2025,20,155,13,1,116.6,33.7,89.9
Lassa Fever,Nigeria,Lagos,Lagos LGA2,2025,20,155,13,1,129.7,31.0,81.6
Lassa Fever,Nigeria,Kaduna,Kaduna LGA1,2025,20,155,13,1,97.7,25.0,21.2
CSM,Nigeria,Kaduna,Kaduna LGA2,2025,20,116,1,4,109.3,24.8,38.3
CSM,Nigeria,FCT,FCT LGA2,2025,20,116,1,4,12.5,27.7,37.9
CSM,Nigeria,Kano,Kano LGA1,2025,20,116,1,4,68.4,35.6,83.4
Yellow Fever,Nigeria,FCT,FCT LGA1,2025,20,2,0,0,9.2,25.0,22.4
Yellow Fever,Nigeria,Kano,Kano LGA1,2025,20,2,0,0,115.7,32.6,73.4
Yellow Fever,Nigeria,Lagos,Lagos LGA1,2025,20,2,0,0,76.4,35.3,40.7
Cholera,Nigeria,Lagos,Lagos LGA2,2025,20,65,0,1,195.3,30.9,75.0
Cholera,Nigeria,Oyo,Oyo LGA2,2025,20,65,0,1,235.1,27.4,82.6
Cholera,Nigeria,Rivers,Rivers LGA2,2025,20,65,0,1,140.5,28.2,80.0
Measles,Nigeria,FCT,FCT LGA2,2025,20,146,19,0,39.1,33.1,27.9
Measles,Nigeria,Ogun,Ogun LGA1,2025,20,146,19,0,99.2,36.4,57.5
Measles,Nigeria,Rivers,Rivers LGA2,2025,20,146,19,0,119.2,25.8,70.3
Mpox,Nigeria,Rivers,Rivers LGA2,2025,20,23,10,0,158.5,32.9,68.0
Mpox,Nigeria,Lagos,Lagos LGA2,2025,20,23,10,0,24.2,36.6,37.6
Mpox,Nigeria,Ogun,Ogun LGA2,2025,20,23,10,0,39.0,34.3,41.2
AFP,Nigeria,Rivers,Rivers LGA2,2025,20,66,0,0,153.5,24.2,49.1
AFP,Nigeria,Kaduna,Kaduna LGA2,2025,20,66,0,0,145.6,26.3,60.6
AFP,Nigeria,Kano,Kano LGA2,2025,20,66,0,0,136.9,26.2,26.6
COVID-19,Nigeria,FCT,FCT LGA2,2025,20,88,0,0,172.4,32.0,56.7
COVID-19,Nigeria,Lagos,Lagos LGA1,2025,20,88,0,0,104.0,30.9,31.2
COVID-19,Nigeria,Lagos,Lagos LGA2,2025,20,88,0,0,94.4,32.0,59.2
Diphtheria,Nigeria,Rivers,Rivers LGA2,2025,20,28,17,1,26.8,28.9,81.3
Diphtheria,Nigeria,Oyo,Oyo LGA1,2025,20,28,17,1,172.2,27.4,58.4
Diphtheria,Nigeria,Ogun,Ogun LGA2,2025,20,28,17,1,13.6,35.9,53.1
Lassa Fever,Nigeria,Rivers,Rivers LGA2,2025,21,124,6,0,62.0,35.4,44.1
Lassa Fever,Nigeria,FCT,FCT LGA1,2025,21,124,6,0,54.1,37.5,39.6
Lassa Fever,Nigeria,Ogun,Ogun LGA2,2025,21,124,6,0,142.7,35.0,25.6
CSM,Nigeria,Lagos,Lagos LGA1,2025,21,16,0,0,160.3,30.4,82.7
CSM,Nigeria,Kano,Kano LGA1,2025,21,16,0,0,70.4,37.3,73.9
CSM,Nigeria,Oyo,Oyo LGA2,2025,21,16,0,0,157.5,24.8,58.4
Yellow Fever,Nigeria,Ogun,Ogun LGA1,2025,21,43,0,0,46.1,31.8,40.9
Yellow Fever,Nigeria,Lagos,Lagos LGA2,2025,21,43,0,0,7.4,26.6,40.1
Yellow Fever,Nigeria,Lagos,Lagos LGA1,2025,21,43,0,0,8.3,28.8,84.2
Cholera,Nigeria,FCT,FCT LGA2,2025,21,50,0,1,202.6,30.5,83.8
Cholera,Nigeria,Enugu,Enugu LGA2,2025,21,50,0,1,161.3,30.9,84.7
Cholera,Nigeria,Rivers,Rivers LGA2,2025,21,50,0,1,137.5,30.8,79.4
Measles,Nigeria,Rivers,Rivers LGA1,2025,21,724,577,0,32.6,28.8,76.7
Measles,Nigeria,Ogun,Ogun LGA1,2025,21,724,577,0,35.9,26.8,33.7
Measles,Nigeria,Enugu,Enugu LGA1,2025,21,724,577,0,176.2,27.8,77.5
Mpox,Nigeria,Rivers,Rivers LGA1,2025,21,16,2,0,36.7,28.3,76.1
Mpox,Nigeria,Enugu,Enugu LGA1,2025,21,16,2,0,33.6,32.3,81.6
Mpox,Nigeria,Lagos,Lagos LGA2,2025,21,16,2,0,134.1,34.0,54.4
AFP,Nigeria,Lagos,Lagos LGA2,2025,21,81,0,0,21.9,35.0,89.5
AFP,Nigeria,FCT,FCT LGA1,2025,21,81,0,0,73.3,31.1,28.3
AFP,Nigeria,Kano,Kano LGA1,2025,21,81,0,0,31.6,31.5,85.0
COVID-19,Nigeria,Lagos,Lagos LGA1,2025,21,114,2,0,39.9,37.2,38.1
COVID-19,Nigeria,Kaduna,Kaduna LGA1,2025,21,114,2,0,112.3,26.1,30.9
COVID-19,Nigeria,Oyo,Oyo LGA1,2025,21,114,2,0,135.0,27.4,48.0
Diphtheria,Nigeria,Oyo,Oyo LGA2,2025,21,162,115,10,24.0,34.3,73.6
Diphtheria,Nigeria,Kano,Kano LGA2,2025,21,162,115,10,80.9,24.5,32.5
Diphtheria,Nigeria,FCT,FCT LGA1,2025,21,162,115,10,99.5,27.0,46.4
Lassa Fever,Nigeria,Ogun,Ogun LGA2,2025,22,155,8,0,131.1,26.9,32.2
Lassa Fever,Nigeria,FCT,FCT LGA1,2025,22,155,8,0,63.7,25.6,32.2
Lassa Fever,Nigeria,Lagos,Lagos LGA1,2025,22,155,8,0,141.5,33.4,60.5
CSM,Nigeria,Rivers,Rivers LGA2,2025,22,11,0,0,152.8,35.3,57.4
CSM,Nigeria,Rivers,Rivers LGA1,2025,22,11,0,0,64.8,36.3,31.6
CSM,Nigeria,Kaduna,Kaduna LGA1,2025,22,11,0,0,39.9,26.6,78.2
Yellow Fever,Nigeria,FCT,FCT LGA1,2025,22,30,0,1,116.8,31.5,76.2
Yellow Fever,Nigeria,Kano,Kano LGA2,2025,22,30,0,1,58.6,36.0,42.6
Yellow Fever,Nigeria,Kano,Kano LGA2,2025,22,30,0,1,112.5,24.6,37.1
Cholera,Nigeria,Rivers,Rivers LGA1,2025,22,26,0,0,174.6,28.7,84.8
Cholera,Nigeria,Rivers,Rivers LGA2,2025,22,26,0,0,185.6,29.7,79.1
Cholera,Nigeria,Enugu,Enugu LGA2,2025,22,26,0,0,155.5,30.8,75.6
Measles,Nigeria,Oyo,Oyo LGA2,2025,22,255,169,0,147.9,28.3,30.7
Measles,Nigeria,FCT,FCT LGA2,2025,22,255,169,0,68.5,30.8,33.4
Measles,Nigeria,Lagos,Lagos LGA2,2025,22,255,169,0,116.6,30.3,24.6
Mpox,Nigeria,Lagos,Lagos LGA1,2025,22,15,3,0,153.2,32.8,38.7
Mpox,Nigeria,FCT,FCT LGA2,2025,22,15,3,0,14.7,25.1,50.2
Mpox,Nigeria,Kaduna,Kaduna LGA1,2025,22,15,3,0,94.1,30.5,64.6
AFP,Nigeria,Ogun,Ogun LGA1,2025,22,62,0,0,39.8,26.1,34.3
AFP,Nigeria,Rivers,Rivers LGA1,2025,22,62,0,0,121.6,33.8,73.7
AFP,Nigeria,Lagos,Lagos LGA2,2025,22,62,0,0,47.9,35.0,65.5
COVID-19,Nigeria,Kano,Kano LGA2,2025,22,45,0,0,153.6,32.3,88.0
COVID-19,Nigeria,Oyo,Oyo LGA1,2025,22,45,0,0,9.0,24.1,24.6
COVID-19,Nigeria,Kano,Kano LGA1,2025,22,45,0,0,67.4,36.9,51.5
Diphtheria,Nigeria,Kano,Kano LGA2,2025,22,138,86,3,96.8,26.6,81.0
Diphtheria,Nigeria,FCT,FCT LGA2,2025,22,138,86,3,106.6,26.9,28.8
Diphtheria,Nigeria,Ogun,Ogun LGA2,2025,22,138,86,3,64.4,28.2,56.4
Lassa Fever,Nigeria,Enugu,Enugu LGA1,2025,23,146,11,1,150.9,32.9,89.3
Lassa Fever,Nigeria,Rivers,Rivers LGA2,2025,23,146,11,1,177.2,34.5,43.1
Lassa Fever,Nigeria,Enugu,Enugu LGA2,2025,23,146,11,1,168.0,27.4,50.6
CSM,Nigeria,Oyo,Oyo LGA2,2025,23,4,0,0,31.0,32.3,20.6
CSM,Nigeria,Ogun,Ogun LGA2,2025,23,4,0,0,17.3,28.0,59.6
CSM,Nigeria,Lagos,Lagos LGA2,2025,23,4,0,0,102.5,31.4,35.1
Yellow Fever,Nigeria,Oyo,Oyo LGA2,2025,23,31,0,0,42.7,29.2,23.4
Yellow Fever,Nigeria,Kano,Kano LGA2,2025,23,31,0,0,148.3,31.3,85.6
Yellow Fever,Nigeria,Kaduna,Kaduna LGA1,2025,23,31,0,0,147.7,30.5,81.3
Cholera,Nigeria,Enugu,Enugu LGA2,2025,23,11,0,0,186.0,30.0,83.7
Cholera,Nigeria,Lagos,Lagos LGA2,2025,23,11,0,0,209.8,30.6,92.7
Cholera,Nigeria,Oyo,Oyo LGA2,2025,23,11,0,0,199.2,28.3,80.1
Measles,Nigeria,Ogun,Ogun LGA1,2025,23,305,230,0,5.5,36.8,35.9
Measles,Nigeria,Rivers,Rivers LGA2,2025,23,305,230,0,141.6,27.3,26.8
Measles,Nigeria,Oyo,Oyo LGA2,2025,23,305,230,0,90.5,26.3,54.5
Mpox,Nigeria,Kano,Kano LGA1,2025,23,26,10,0,27.4,35.2,60.3
Mpox,Nigeria,Kaduna,Kaduna LGA1,2025,23,26,10,0,30.2,33.0,85.7
Mpox,Nigeria,Lagos,Lagos LGA2,2025,23,26,10,0,96.9,31.2,26.7
AFP,Nigeria,FCT,FCT LGA2,2025,23,35,0,0,122.4,24.6,67.5
AFP,Nigeria,Oyo,Oyo LGA2,2025,23,35,0,0,41.5,24.6,77.3
AFP,Nigeria,Kaduna,Kaduna LGA1,2025,23,35,0,0,8.0,29.1,54.5
COVID-19,Nigeria,FCT,FCT LGA2,2025,23,59,0,0,86.6,29.6,79.8
COVID-19,Nigeria,Lagos,Lagos LGA1,2025,23,59,0,0,143.7,27.2,69.5
COVID-19,Nigeria,Enugu,Enugu LGA2,2025,23,59,0,0,16.5,36.1,52.7
Diphtheria,Nigeria,Kaduna,Kaduna LGA2,2025,23,141,91,4,127.7,29.9,85.7
Diphtheria,Nigeria,Lagos,Lagos LGA2,2025,23,141,91,4,71.3,31.3,45.5
Diphtheria,Nigeria,Lagos,Lagos LGA2,2025,23,141,91,4,122.9,26.4,73.8
Lassa Fever,Nigeria,FCT,FCT LGA2,2025,24,138,8,2,126.1,37.6,75.5
Lassa Fever,Nigeria,Kaduna,Kaduna LGA2,2025,24,138,8,2,77.9,26.2,58.7
Lassa Fever,Nigeria,Oyo,Oyo LGA2,2025,24,138,8,2,88.4,32.1,79.7
CSM,Nigeria,Rivers,Rivers LGA2,2025,24,2,0,0,137.8,24.9,60.8
CSM,Nigeria,Rivers,Rivers LGA1,2025,24,2,0,0,83.1,24.1,80.9
CSM,Nigeria,Ogun,Ogun LGA1,2025,24,2,0,0,63.0,37.5,60.0
Yellow Fever,Nigeria,Ogun,Ogun LGA1,2025,24,46,0,0,59.1,35.8,28.7
Yellow Fever,Nigeria,Enugu,Enugu LGA1,2025,24,46,0,0,152.5,25.6,85.9
Yellow Fever,Nigeria,Ogun,Ogun LGA2,2025,24,46,0,0,34.4,37.0,74.4
Cholera,Nigeria,Lagos,Lagos LGA2,2025,24,1,0,0,235.1,30.9,77.9
Cholera,Nigeria,Lagos,Lagos LGA2,2025,24,1,0,0,121.7,28.4,81.7
Cholera,Nigeria,Kano,Kano LGA1,2025,24,1,0,0,163.6,30.8,77.6
Measles,Nigeria,Lagos,Lagos LGA2,2025,24,270,171,0,166.1,33.1,67.2
Measles,Nigeria,Oyo,Oyo LGA2,2025,24,270,171,0,133.3,27.9,64.2
Measles,Nigeria,Oyo,Oyo LGA1,2025,24,270,171,0,156.0,25.0,23.2
Mpox,Nigeria,FCT,FCT LGA2,2025,24,22,11,0,156.7,37.5,26.3
Mpox,Nigeria,Enugu,Enugu LGA1,2025,24,22,11,0,177.4,30.8,49.0
Mpox,Nigeria,Kaduna,Kaduna LGA2,2025,24,22,11,0,13.5,36.5,73.5
AFP,Nigeria,Lagos,Lagos LGA1,2025,24,16,0,0,83.3,33.5,30.0
AFP,Nigeria,Oyo,Oyo LGA1,2025,24,16,0,0,45.1,31.2,53.3
AFP,Nigeria,Oyo,Oyo LGA1,2025,24,16,0,0,73.4,36.3,87.0
COVID-19,Nigeria,Rivers,Rivers LGA2,2025,24,58,1,0,21.3,31.5,41.5
COVID-19,Nigeria,Ogun,Ogun LGA1,2025,24,58,1,0,169.9,28.9,44.2
COVID-19,Nigeria,Lagos,Lagos LGA2,2025,24,58,1,0,59.5,36.9,33.0
Diphtheria,Nigeria,Kaduna,Kaduna LGA1,2025,24,170,90,3,23.1,37.4,69.3
Diphtheria,Nigeria,Oyo,Oyo LGA2,2025,24,170,90,3,84.8,35.5,51.1
Diphtheria,Nigeria,Ogun,Ogun LGA2,2025,24,170,90,3,160.9,34.2,57.6
Lassa Fever,Nigeria,Rivers,Rivers LGA2,2025,25,197,10,0,109.7,37.1,86.7
Lassa Fever,Nigeria,Kano,Kano LGA2,2025,25,197,10,0,166.5,27.0,53.0
Lassa Fever,Nigeria,FCT,FCT LGA1,2025,25,197,10,0,83.0,28.0,76.6
CSM,Nigeria,Ogun,Ogun LGA1,2025,25,0,0,0,154.4,26.8,78.6
CSM,Nigeria,Lagos,Lagos LGA1,2025,25,0,0,0,100.0,37.3,55.1
CSM,Nigeria,FCT,FCT LGA1,2025,25,0,0,0,165.3,24.2,81.7
Yellow Fever,Nigeria,Lagos,Lagos LGA2,2025,25,34,0,0,164.4,30.4,88.7
Yellow Fever,Nigeria,Kano,Kano LGA1,2025,25,34,0,0,137.7,25.5,30.1
Yellow Fever,Nigeria,Enugu,Enugu LGA2,2025,25,34,0,0,126.5,32.6,57.3
Cholera,Nigeria,Kano,Kano LGA2,2025,25,306,2,9,233.5,27.7,88.0
Cholera,Nigeria,Oyo,Oyo LGA2,2025,25,306,2,9,149.7,29.7,81.2
Cholera,Nigeria,Lagos,Lagos LGA2,2025,25,306,2,9,216.0,29.0,86.4
Measles,Nigeria,Kaduna,Kaduna LGA1,2025,25,208,120,0,77.4,27.4,49.5
Measles,Nigeria,Rivers,Rivers LGA1,2025,25,208,120,0,120.1,25.7,35.1
Measles,Nigeria,FCT,FCT LGA1,2025,25,208,120,0,92.6,32.0,53.8
Mpox,Nigeria,Lagos,Lagos LGA1,2025,25,20,7,0,71.0,31.0,33.3
Mpox,Nigeria,Rivers,Rivers LGA2,2025,25,20,7,0,24.9,29.2,27.4
Mpox,Nigeria,Lagos,Lagos LGA2,2025,25,20,7,0,88.5,37.3,56.6
AFP,Nigeria,Ogun,Ogun LGA1,2025,25,2,0,0,113.5,24.8,37.2
AFP,Nigeria,Kaduna,Kaduna LGA2,2025,25,2,0,0,119.2,31.0,23.6
AFP,Nigeria,Oyo,Oyo LGA1,2025,25,2,0,0,119.5,32.8,58.2
COVID-19,Nigeria,Oyo,Oyo LGA1,2025,25,80,3,0,42.8,30.7,40.1
COVID-19,Nigeria,Rivers,Rivers LGA2,2025,25,80,3,0,93.2,37.9,50.3
COVID-19,Nigeria,Kano,Kano LGA1,2025,25,80,3,0,31.6,35.6,28.8
Diphtheria,Nigeria,FCT,FCT LGA2,2025,25,173,97,6,34.4,28.8,80.8
Diphtheria,Nigeria,Ogun,Ogun LGA1,2025,25,173,97,6,23.0,27.5,52.2
Diphtheria,Nigeria,Enugu,Enugu LGA1,2025,25,173,97,6,42.4,26.7,50.3
Lassa Fever,Nigeria,Enugu,Enugu LGA2,2025,26,148,9,3,139.8,24.6,31.8
Lassa Fever,Nigeria,Kano,Kano LGA2,2025,26,148,9,3,27.0,29.6,54.2
Lassa Fever,Nigeria,Enugu,Enugu LGA2,2025,26,148,9,3,162.8,26.5,50.9
CSM,Nigeria,Oyo,Oyo LGA1,2025,26,0,0,0,111.3,29.2,74.2
CSM,Nigeria,Ogun,Ogun LGA1,2025,26,0,0,0,108.1,24.8,56.9
CSM,Nigeria,Lagos,Lagos LGA2,2025,26,0,0,0,20.2,28.9,73.9
Yellow Fever,Nigeria,Kaduna,Kaduna LGA1,2025,26,37,0,0,103.8,37.2,73.4
Yellow Fever,Nigeria,Enugu,Enugu LGA2,2025,26,37,0,0,20.8,26.5,37.8
Yellow Fever,Nigeria,Ogun,Ogun LGA2,2025,26,37,0,0,65.3,26.6,34.0
Cholera,Nigeria,Rivers,Rivers LGA1,2025,26,420,0,11,144.2,30.0,80.4
Cholera,Nigeria,FCT,FCT LGA2,2025,26,420,0,11,124.4,29.8,91.6
Cholera,Nigeria,Kano,Kano LGA2,2025,26,420,0,11,133.5,28.7,78.7
Measles,Nigeria,Kaduna,Kaduna LGA1,2025,26,198,128,0,67.1,30.9,88.9
Measles,Nigeria,Oyo,Oyo LGA1,2025,26,198,128,0,70.4,31.6,48.3
Measles,Nigeria,Lagos,Lagos LGA2,2025,26,198,128,0,61.8,33.2,41.0
Mpox,Nigeria,Rivers,Rivers LGA2,2025,26,19,13,0,176.0,24.2,70.2
Mpox,Nigeria,Kano,Kano LGA2,2025,26,19,13,0,161.6,34.1,65.7
Mpox,Nigeria,Kano,Kano LGA1,2025,26,19,13,0,122.2,32.0,52.1
AFP,Nigeria,Kaduna,Kaduna LGA2,2025,26,143,0,0,164.6,26.5,87.0
AFP,Nigeria,Rivers,Rivers LGA1,2025,26,143,0,0,133.3,37.2,88.6
AFP,Nigeria,Enugu,Enugu LGA1,2025,26,143,0,0,22.4,28.4,80.0
COVID-19,Nigeria,Kano,Kano LGA1,2025,26,62,0,0,96.5,36.6,75.6
COVID-19,Nigeria,Oyo,Oyo LGA2,2025,26,62,0,0,127.1,25.7,68.2
